,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
1265,26600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1266,26700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1267,26800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1268,26900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1269,27000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1270,27100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1271,27200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1272,27300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1273,27400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1274,27500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1275,27600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1276,27700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1277,27800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1278,27900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1279,28000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1280,28100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1281,28200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1282,28300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1283,28400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1284,28500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1285,28600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1286,28700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1287,28800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1288,28900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1289,29000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1290,29100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1291,29200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1292,29300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1293,29400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1294,29500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1295,29600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1296,29700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1297,29800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1298,29900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1299,30000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1300,30100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1301,30200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1302,30300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1303,30400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1304,30500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1305,30600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1306,30700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1307,30800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1308,30900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1309,31000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1310,31100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1311,31200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1312,31300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1313,31400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1314,31500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1315,31600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1316,31700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1317,31800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1318,31900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1319,32000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1320,32100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1321,32200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1322,32300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1323,32400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1324,32500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1325,32600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1326,32700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1327,32800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1328,32900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1329,33000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1330,33100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1331,33200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1332,33300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1333,33400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1334,33500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1335,33600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1336,33700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1337,33800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1338,33900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1339,34000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1340,34100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1341,34200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1342,34300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1343,34400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1344,34500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1345,34600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1346,34700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1347,34800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1348,34900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1349,35000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1350,35100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1351,35200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1352,35300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1353,35400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1354,35500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1355,35600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1356,35700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1357,35800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1358,35900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1359,36000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1360,36100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1361,36200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1362,36300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1363,36400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1364,36500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1365,36600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1366,36700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1367,36800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1368,36900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1369,37000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1370,37100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1371,37200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1372,37300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1373,37400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1374,37500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1375,37600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1376,37700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1377,37800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1378,37900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1379,38000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1380,38100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1381,38200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1382,38300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1383,38400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1384,38500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1385,38600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1386,38700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1387,38800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1388,38900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1389,39000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1390,39100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1391,39200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1392,39300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1393,39400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1394,39500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1395,39600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1396,39700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1397,39800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1398,39900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1399,40000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1400,40100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1401,40200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1402,40300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1403,40400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1404,40500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1405,40600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1406,40700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1407,40800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1408,40900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1409,41000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1410,41100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1411,41200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1412,41300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1413,41400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1414,41500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1415,41600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1416,41700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1417,41800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1418,41900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1419,42000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1420,42100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1421,42200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1422,42300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1423,42400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1424,42500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1425,42600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1426,42700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1427,42800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1428,42900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1429,43000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1430,43100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1431,43200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1432,43300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1433,43400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1434,43500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1435,43600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1436,43700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1437,43800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1438,43900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1439,44000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1440,44100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1441,44200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1442,44300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1443,44400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1444,44500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1445,44600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1446,44700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1447,44800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1448,44900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1449,45000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1450,45100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1451,45200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1452,45300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1453,45400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1454,45500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1455,45600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1456,45700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1457,45800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1458,45900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1459,46000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1460,46100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1461,46200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1462,46300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1463,46400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1464,46500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1465,46600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1466,46700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1467,46800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1468,46900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1469,47000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1470,47100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1471,47200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1472,47300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1473,47400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1474,47500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1475,47600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1476,47700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1477,47800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1478,47900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1479,48000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1480,48100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1481,48200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1482,48300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1483,48400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1484,48500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1485,48600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1486,48700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1487,48800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1488,48900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1489,49000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1490,49100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1491,49200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1492,49300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1493,49400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1494,49500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1495,49600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1496,49700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1497,49800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1498,49900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1499,50000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1500,100000,voronoi,fastscape,landlab,100000,34.3489657117,39.998896604,41.913939681,0.000343489657117
1501,200000,voronoi,fastscape,landlab,100000,30.9813556795,39.99300614,41.155007776,0.000309813556795
1502,300000,voronoi,fastscape,landlab,100000,27.2816120669,39.971013481,41.246660685,0.000272816120669
1503,400000,voronoi,fastscape,landlab,100000,23.48178252,39.906721944,42.007440934,0.0002348178252
1504,500000,voronoi,fastscape,landlab,100000,19.7784317136,39.752477201,41.000780592,0.000197784317136
1505,600000,voronoi,fastscape,landlab,100000,16.3220408874,39.450921516,40.542819178,0.000163220408874
1506,700000,voronoi,fastscape,landlab,100000,13.2147987905,38.964739423,39.074595634,0.000132147987905
1507,800000,voronoi,fastscape,landlab,100000,10.5124454171,38.184067171,38.251606042,0.000105124454171
1508,900000,voronoi,fastscape,landlab,100000,8.22443794408,37.004345759,37.260359041,8.22443794408e-05
1509,1000000,voronoi,fastscape,landlab,100000,6.33629818909,35.362183985,35.566783956,6.33629818909e-05
1510,1100000,voronoi,fastscape,landlab,100000,4.81196900152,33.592861497,33.592861497,4.81196900152e-05
1511,1200000,voronoi,fastscape,landlab,100000,3.60731873972,28.401690463,32.729440785,3.60731873972e-05
1512,1300000,voronoi,fastscape,landlab,100000,2.67156168841,26.487336762,29.382979131,2.67156168841e-05
1513,1400000,voronoi,fastscape,landlab,100000,1.95727321098,23.812785468,24.006943492,1.95727321098e-05
1514,1500000,voronoi,fastscape,landlab,100000,1.41996028282,20.573053014,20.688999761,1.41996028282e-05
1515,1600000,voronoi,fastscape,landlab,100000,1.02080600523,17.419804042,17.639518538,1.02080600523e-05
1516,1700000,voronoi,fastscape,landlab,100000,0.727558747071,14.464160918,21.136812408,7.27558747071e-06
1517,1800000,voronoi,fastscape,landlab,100000,0.514256100535,11.786420099,19.178203076,5.14256100535e-06
1518,1900000,voronoi,fastscape,landlab,100000,0.361078401255,9.434004777,21.2558586,3.61078401255e-06
1519,2000000,voronoi,fastscape,landlab,100000,0.251489114949,7.424227604,20.792190278,2.51489114949e-06
1520,2100000,voronoi,fastscape,landlab,100000,0.17460055518,5.750037979,16.348890065,1.7460055518e-06
1521,2200000,voronoi,fastscape,landlab,100000,0.11976020968,4.386994861,18.438187857,1.1976020968e-06
1522,2300000,voronoi,fastscape,landlab,100000,0.0816081354756,3.300096607,20.323361429,8.16081354756e-07
1523,2400000,voronoi,fastscape,landlab,100000,0.0551563809145,2.449600187,20.68448768,5.51563809146e-07
1524,2500000,voronoi,fastscape,landlab,100000,0.0371155328863,1.795428558,17.828458187,3.71155328863e-07
1525,2600000,voronoi,fastscape,landlab,100000,0.0245918214118,1.300122366,16.232036888,2.45918214118e-07
1526,2700000,voronoi,fastscape,landlab,100000,0.0145405509889,0.930518319,18.437971766,1.45405509889e-07
1527,2800000,voronoi,fastscape,landlab,100000,0.0083245778751,0.658443611,15.491338928,8.32457787505e-08
1528,2900000,voronoi,fastscape,landlab,100000,0.00471281595225,0.460732991,18.370625592,4.71281595227e-08
1529,3000000,voronoi,fastscape,landlab,100000,0.0021499128506,0.318837042,23.807985274,2.14991285061e-08
1530,3100000,voronoi,fastscape,landlab,100000,0.00029804157964,0.218227457,15.131837365,2.98041579659e-09
1531,3200000,voronoi,fastscape,landlab,100000,0.000260449406028,0.147739671,18.799152353,-2.60449405994e-09
1532,3300000,voronoi,fastscape,landlab,100000,0.00109064225649,0.098937881,18.891287221,-1.09064225655e-08
1533,3400000,voronoi,fastscape,landlab,100000,0.00141272479266,0.065546532,15.504249568,-1.41272479262e-08
1534,3500000,voronoi,fastscape,landlab,100000,0.00167137791055,0.042965651,15.578622716,-1.67137791058e-08
1535,3600000,voronoi,fastscape,landlab,100000,0.00156661844113,0.027871653,11.834787203,-1.56661844112e-08
1536,3700000,voronoi,fastscape,landlab,100000,0.00165445461153,0.0178970579999,19.71250232,-1.65445461152e-08
1537,3800000,voronoi,fastscape,landlab,100000,0.001777907524,0.0113791010001,17.583427606,-1.77790752402e-08
1538,3900000,voronoi,fastscape,landlab,100000,0.00176685787835,0.00716622699997,17.626870097,-1.76685787834e-08
1539,4000000,voronoi,fastscape,landlab,100000,0.00173936384044,0.00447193000002,15.619071122,-1.73936384044e-08
1540,4100000,voronoi,fastscape,landlab,100000,0.00142757145994,0.0027662949999,11.126402225,-1.42757145991e-08
1541,4200000,voronoi,fastscape,landlab,100000,0.00127268062187,0.00169702200003,14.521676059,-1.27268062195e-08
1542,4300000,voronoi,fastscape,landlab,100000,0.00140505799101,0.00103288700006,14.352453366,-1.40505799095e-08
1543,4400000,voronoi,fastscape,landlab,100000,0.00112742687651,0.000624002999984,12.108109843,-1.12742687656e-08
1544,4500000,voronoi,fastscape,landlab,100000,0.000954901557748,0.000374349000026,14.796376229,-9.54901557651e-09
1545,4600000,voronoi,fastscape,landlab,100000,0.000983987858547,0.000223103999929,13.204435151,-9.83987858627e-09
1546,4700000,voronoi,fastscape,landlab,100000,0.00116211330504,0.000132147000045,15.020518216,-1.16211330503e-08
1547,4800000,voronoi,fastscape,landlab,100000,0.00104770448826,7.78169999194e-05,15.780835797,-1.04770448824e-08
1548,4900000,voronoi,fastscape,landlab,100000,0.00082466466489,4.55750000583e-05,13.401459498,-8.24664664925e-09
1549,5000000,voronoi,fastscape,landlab,100000,0.00102407023877,2.65539999873e-05,15.870972986,-1.02407023876e-08
1550,5100000,voronoi,fastscape,landlab,100000,0.000843766356013,1.53949999913e-05,11.724841415,-8.43766355974e-09
1551,5200000,voronoi,fastscape,landlab,100000,0.000654897677578,8.88400006716e-06,8.522896779,-6.54897677628e-09
1552,5300000,voronoi,fastscape,landlab,100000,0.000502647363589,5.10199993187e-06,7.656825716,-5.02647363571e-09
1553,5400000,voronoi,fastscape,landlab,100000,0.000381118105054,2.91699996069e-06,6.78936167,-3.81118105022e-09
